annotator_id,case_id,agent_name,agent_model,correct_answer,correct_answer_idx,step1_answer,step1_answer_belief,step1_is_correct,step2_answer,step2_answer_belief,step2_is_correct,step3_answer,step3_answer_belief,step3_is_correct,answer_changed_1_to_2,answer_belief_changed_1_to_2,answer_changed_2_to_3,answer_belief_changed_2_to_3,belief_change_1_to_2,belief_change_2_to_3,correct_to_incorrect,incorrect_to_correct,num_highlights,num_highlights_step2,session_start,step1_time,step2_time,step3_time,time_step1_seconds,time_step2_seconds,time_step3_seconds
anonymous,usmle_sample_15,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Upward gaze,D,A,0.5,False,A,0.5,False,A,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-01T02:05:25.091649,2025-12-01T02:05:52.960596,2025-12-01T02:05:55.806190,2025-12-01T02:06:50.469145,27.868947,2.845594,54.662955
66116b936273edeae82eb481,usmle_sample_160,default_agent,deepseek/deepseek-chat-v3.1,Lithium,C,A,0.45,False,C,0.45,True,C,1.0,True,True,False,False,True,0.0,0.55,False,True,1,1,2026-01-13T09:10:50.512205,2026-01-13T09:35:15.500643,2026-01-13T09:36:48.277137,2026-01-13T09:39:32.421894,1464.988438,92.776494,164.144757
675d9cf5d9b26c34bbac262b,usmle_sample_162,default_agent,google/gemini-2.5-pro,Clonidine,B,E,0.72,False,B,0.85,True,B,0.85,True,True,True,False,False,0.13,0.0,False,True,4,4,2026-02-23T15:40:32.407711,2026-02-23T15:49:02.652909,2026-02-23T15:58:06.678919,2026-02-23T16:02:11.121820,510.245198,544.02601,244.442901
66c1c5cb4b460dacc8290b9e,usmle_sample_164,default_agent,meta-llama/llama-3.3-70b-instruct,Increased  increased  decreased,A,C,0.5,False,C,0.5,False,C,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-13T18:30:36.691485,2026-01-13T18:40:46.210393,2026-01-13T18:40:48.763355,2026-01-13T18:42:33.372198,609.518908,2.552962,104.608843
673e222bdb1a35935b3075f1,usmle_sample_165,default_agent,openai/gpt-5.1,No diagnostic testing indicated  x-ray,C,C,0.67,True,C,0.67,True,C,0.67,True,False,False,False,False,0.0,0.0,False,False,2,2,2026-03-28T01:44:18.379566,2026-03-28T02:01:39.815030,2026-03-28T02:02:05.151155,2026-03-28T02:04:26.861071,1041.435464,25.336125,141.709916
63a18415816a2a0cbe438f1b,usmle_sample_166,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,X-rays of the left hand and wrist,C,C,0.82,True,C,0.86,True,C,1.0,True,False,True,False,True,0.040000000000000036,0.14,False,False,2,2,2026-01-23T16:01:26.828068,2026-01-23T16:25:23.766985,2026-01-23T16:26:52.784723,2026-01-23T16:29:39.818450,1436.938917,89.017738,167.033727
63d5b810f3dbbd11e7e65870,usmle_sample_166,default_agent,meta-llama/llama-3.1-8b-instruct,X-rays of the left hand and wrist,C,E,0.77,False,C,0.77,True,C,0.77,True,True,False,False,False,0.0,0.0,False,True,0,0,2025-12-10T20:00:26.470246,2025-12-10T20:08:42.539663,2025-12-10T20:08:53.756332,2025-12-10T20:09:24.331517,496.069417,11.216669,30.575185
63d5b810f3dbbd11e7e65870,usmle_sample_166,default_agent,meta-llama/llama-3.1-8b-instruct,X-rays of the left hand and wrist,C,E,0.77,False,C,0.77,True,C,0.77,True,True,False,False,False,0.0,0.0,False,True,0,0,2025-12-10T20:00:26.470246,2025-12-10T20:08:42.539663,2025-12-10T20:08:53.756332,2025-12-10T20:09:26.075139,496.069417,11.216669,32.318807
69a65d6081cd78adb07c6255,usmle_sample_166,default_agent,google/gemini-2.5-pro,X-rays of the left hand and wrist,C,A,0.5,False,A,0.5,False,A,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-03-28T03:25:15.058288,2026-03-28T03:32:41.692123,2026-03-28T03:34:16.938565,2026-03-28T03:34:46.524501,446.633835,95.246442,29.585936
60fceb63bd7ca52152c7362c,usmle_sample_167,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Corticosteroid injection,A,E,1.0,False,A,1.0,True,A,1.0,True,True,False,False,False,0.0,0.0,False,True,0,0,2026-01-23T18:45:18.174706,2026-01-23T18:52:56.301461,2026-01-23T18:53:42.166042,2026-01-23T18:54:22.413370,458.126755,45.864581,40.247328
panda,usmle_sample_167,default_agent,meta-llama/llama-3.1-8b-instruct,Corticosteroid injection,A,D,0.5,False,D,0.5,False,D,0.5,False,False,False,False,False,0.0,0.0,False,False,1,1,2025-12-10T19:25:24.623559,2025-12-10T19:27:07.655915,2025-12-10T19:27:14.086756,2025-12-10T19:27:40.546301,103.032356,6.430841,26.459545
610850cc1a1a5d41d832e7c1,usmle_sample_168,default_agent,openai/gpt-5.1,Tube thoracostomy,F,F,0.72,True,F,0.98,True,F,0.98,True,False,True,False,False,0.26,0.0,False,False,3,3,2026-03-29T17:18:28.732732,2026-03-29T17:19:09.815305,2026-03-29T17:20:24.754000,2026-03-29T17:21:19.056687,41.082573,74.938695,54.302687
6945535841ab7457fe30cada,usmle_sample_168,default_agent,google/gemini-2.5-pro,Tube thoracostomy,F,A,0.03,False,F,0.49,True,F,0.49,True,True,True,False,False,0.45999999999999996,0.0,False,True,0,0,2026-03-28T00:16:08.949577,2026-03-28T00:38:21.182286,2026-03-28T00:40:54.713064,2026-03-28T00:45:36.171691,1332.232709,153.530778,281.458627
anonymous,usmle_sample_168,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Ductal carcinoma in situ,A,A,0.5,True,A,0.5,True,A,0.5,True,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-01T02:05:25.091649,2025-12-01T02:07:40.240887,2025-12-01T02:07:48.566329,2025-12-01T02:07:55.344020,135.149238,8.325442,6.777691
66aba95407d5b1630abb7bb0,usmle_sample_169,default_agent,deepseek/deepseek-chat-v3.1,Giardia lamblia,E,A,0.77,False,E,0.81,True,E,0.81,True,True,True,False,False,0.040000000000000036,0.0,False,True,0,0,2026-01-13T21:55:02.047282,2026-01-13T22:12:33.647599,2026-01-13T22:13:41.621588,2026-01-13T22:14:42.665954,1051.600317,67.973989,61.044366
671d1dcbc6f5d2e81501e24a,usmle_sample_169,default_agent,meta-llama/llama-3.1-8b-instruct,Giardia lamblia,E,D,0.82,False,E,0.9,True,E,0.9,True,True,True,False,False,0.08000000000000007,0.0,False,True,0,0,2025-12-10T15:51:38.318607,2025-12-10T15:59:07.514071,2025-12-10T15:59:24.202946,2025-12-10T15:59:36.808630,449.195464,16.688875,12.605684
6824fd5f12b792fdaec9b2be,usmle_sample_169,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,Giardia lamblia,E,E,1.0,True,E,1.0,True,E,1.0,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-27T11:15:34.650372,2026-01-27T11:42:36.964239,2026-01-27T11:42:46.676388,2026-01-27T11:46:38.131325,1622.313867,9.712149,231.454937
693aef2b64b3ff6eb0ed3123,usmle_sample_169,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,Giardia lamblia,E,E,0.01,True,E,0.14,True,E,0.14,True,False,True,False,False,0.13,0.0,False,False,1,1,2026-01-23T19:49:20.300638,2026-01-23T19:51:17.910752,2026-01-23T19:52:06.994977,2026-01-23T19:52:26.903327,117.610114,49.084225,19.90835
6632626985406fd15c206dcd,usmle_sample_16,default_agent,meta-llama/llama-3.1-8b-instruct,Atrial fibrillation,A,E,0.5,False,E,0.5,False,E,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-10T23:43:05.465786,2025-12-10T23:48:01.716267,2025-12-10T23:49:07.469666,2025-12-10T23:49:49.238123,296.250481,65.753399,41.768457
65a30ffbe92ac510f8dee886,usmle_sample_170,default_agent,meta-llama/llama-3.1-8b-instruct,2.6,B,C,0.5,False,B,0.5,True,B,0.5,True,True,False,False,False,0.0,0.0,False,True,1,1,2025-12-10T21:28:24.807272,2025-12-10T21:33:06.633298,2025-12-10T21:33:31.471195,2025-12-10T21:33:43.845544,281.826026,24.837897,12.374349
673254169a08a9ab7fdbb888,usmle_sample_170,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,2.6,B,B,0.75,True,B,0.75,True,B,0.75,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-22T23:48:11.119283,2026-01-22T23:52:12.202287,2026-01-22T23:52:35.421233,2026-01-22T23:53:04.922687,241.083004,23.218946,29.501454
67abb13cc30b930b97db75e7,usmle_sample_170,default_agent,google/gemini-2.5-pro,2.6,B,B,0.84,True,B,0.92,True,B,0.92,True,False,True,False,False,0.08000000000000007,0.0,False,False,0,0,2026-02-23T21:02:31.003584,2026-02-23T21:03:39.232132,2026-02-23T21:03:48.014790,2026-02-23T21:04:12.249878,68.228548,8.782658,24.235088
67dc8ad530b342275638eaa6,usmle_sample_170,default_agent,meta-llama/llama-3.1-8b-instruct,2.6,B,B,0.0,True,B,0.83,True,B,0.83,True,False,True,False,False,0.83,0.0,False,False,0,0,2025-12-11T01:10:09.637495,2025-12-11T01:17:11.072206,2025-12-11T01:17:16.856922,2025-12-11T01:17:30.342073,421.434711,5.784716,13.485151
anonymous,usmle_sample_170,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,2.6,B,C,0.15,False,E,0.75,False,B,1.0,True,True,True,True,True,0.6,0.25,False,False,0,0,2026-01-27T17:46:55.391582,2026-01-27T17:58:35.252768,2026-01-27T17:59:17.942047,2026-01-27T18:00:16.605221,699.861186,42.689279,58.663174
5efec82cf597a73e75e3fbe0,usmle_sample_171,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Esophagogastroduodenoscopy,E,E,0.5,True,E,1.0,True,E,1.0,True,False,True,False,False,0.5,0.0,False,False,2,2,2026-01-23T19:33:02.975291,2026-01-23T19:40:56.121848,2026-01-23T19:41:08.824911,2026-01-23T19:41:16.219471,473.146557,12.703063,7.39456
64076650d1ef76bd7e9bc04b,usmle_sample_171,default_agent,meta-llama/llama-3.1-405b-instruct,Esophagogastroduodenoscopy,E,A,0.65,False,A,0.71,False,A,0.71,False,False,True,False,False,0.05999999999999994,0.0,False,False,3,1,2026-01-13T17:51:04.358390,2026-01-13T18:15:09.211584,2026-01-13T18:15:55.159834,2026-01-13T18:18:15.824872,1444.853194,45.94825,140.665038
5a670b04c0d836000107f360,usmle_sample_172,default_agent,anthropic/claude-haiku-4.5,Endoscopic hemostatic therapy,D,C,0.5,False,C,0.5,False,C,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-03-27T00:10:41.735082,2026-03-27T00:25:49.593520,2026-03-27T00:26:12.244350,2026-03-27T00:26:38.198245,907.858438,22.65083,25.953895
69a89b73dfa84ad287505723,usmle_sample_172,default_agent,deepseek/deepseek-chat-v3.1,Endoscopic hemostatic therapy,D,B,0.29,False,D,0.29,True,D,0.29,True,True,False,False,False,0.0,0.0,False,True,0,0,2026-03-30T00:25:11.072717,2026-03-30T00:38:11.804632,2026-03-30T00:39:01.231046,2026-03-30T00:39:41.213301,780.731915,49.426414,39.982255
63a18415816a2a0cbe438f1b,usmle_sample_173,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,Biopsy of the vulva,F,F,0.94,True,A,0.78,False,A,0.78,False,True,True,False,False,-0.15999999999999992,0.0,True,False,5,3,2026-01-23T16:01:26.828068,2026-01-23T16:31:45.729761,2026-01-23T16:36:09.503351,2026-01-23T16:39:16.180768,1818.901693,263.77359,186.677417
6745f73ee7541460adbabcff,usmle_sample_173,default_agent,meta-llama/llama-3.3-70b-instruct,Biopsy of the vulva,F,B,0.5,False,B,0.5,False,B,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-20T16:20:17.851068,2026-01-20T16:27:23.631211,2026-01-20T16:27:33.556840,2026-01-20T16:27:59.583432,425.780143,9.925629,26.026592
6961ac969b5460210c65e228,usmle_sample_173,default_agent,deepseek/deepseek-chat-v3.1,Biopsy of the vulva,F,B,0.5,False,F,1.0,True,F,1.0,True,True,True,False,False,0.5,0.0,False,True,5,3,2026-01-13T16:34:47.780408,2026-01-13T16:43:57.205334,2026-01-13T16:45:06.470842,2026-01-13T16:45:53.322958,549.424926,69.265508,46.852116
69723abe48c08c189b48752a,usmle_sample_173,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Biopsy of the vulva,F,B,0.5,False,A,0.5,False,A,0.5,False,True,False,False,False,0.0,0.0,False,False,0,0,2026-01-25T17:20:07.044699,2026-01-25T17:27:56.211837,2026-01-25T17:28:29.792141,2026-01-25T17:28:59.837276,469.167138,33.580304,30.045135
69a84a9aea5a405bb698,usmle_sample_173,default_agent,google/gemini-2.5-pro,Biopsy of the vulva,F,D,0.5,False,D,0.12,False,F,0.5,True,False,True,True,True,-0.38,0.38,False,False,2,2,2026-03-29T05:01:56.697980,2026-03-29T05:07:46.413133,2026-03-29T05:09:55.197173,2026-03-29T05:11:22.722960,349.715153,128.78404,87.525787
Harls,usmle_sample_173,default_agent,anthropic/claude-haiku-4.5,Biopsy of the vulva,F,F,0.75,True,F,0.75,True,F,0.75,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-03-29T15:35:28.425204,2026-03-29T15:39:14.111630,2026-03-29T15:39:19.192053,2026-03-29T15:40:11.308970,225.686426,5.080423,52.116917
6941984defc3cfda7e9cdf6f,usmle_sample_174,default_agent,meta-llama/llama-3.3-70b-instruct,Spinal stenosis,D,A,0.5,False,D,0.5,True,D,0.5,True,True,False,False,False,0.0,0.0,False,True,1,1,2026-01-13T10:51:18.590890,2026-01-13T11:23:04.081617,2026-01-13T11:24:10.915689,2026-01-13T11:25:17.081068,1905.490727,66.834072,66.165379
65ea74a53a2f3ce64c0b9b92,usmle_sample_175,default_agent,meta-llama/llama-3.1-405b-instruct,Measurement of urine and plasma osmolarity,D,E,0.5,False,E,0.5,False,D,0.5,True,False,False,True,False,0.0,0.0,False,False,0,0,2026-01-13T20:15:26.432257,2026-01-13T20:27:21.626084,2026-01-13T20:28:05.537069,2026-01-13T20:29:10.671756,715.193827,43.910985,65.134687
66116b936273edeae82eb481,usmle_sample_175,default_agent,deepseek/deepseek-chat-v3.1,Measurement of urine and plasma osmolarity,D,B,0.46,False,D,0.77,True,D,1.0,True,True,True,False,True,0.31,0.22999999999999998,False,True,1,1,2026-01-13T09:10:50.512205,2026-01-13T09:40:53.476011,2026-01-13T09:45:11.027639,2026-01-13T09:47:25.575977,1802.963806,257.551628,134.548338
6788253c4b6d46ac0aa809b0,usmle_sample_175,default_agent,meta-llama/llama-3.1-8b-instruct,Measurement of urine and plasma osmolarity,D,D,0.9,True,D,0.9,True,D,0.9,True,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-11T00:18:37.421968,2025-12-11T00:39:35.336021,2025-12-11T00:39:43.464975,2025-12-11T00:40:37.303367,1257.914053,8.128954,53.838392
65b1193868f3449f46325ea8,usmle_sample_176,default_agent,meta-llama/llama-3.3-70b-instruct,Provide palliative therapy only,D,D,0.96,True,D,0.96,True,D,0.96,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-13T20:40:26.616944,2026-01-13T20:47:51.588390,2026-01-13T20:47:55.685593,2026-01-13T20:48:21.125044,444.971446,4.097203,25.439451
6728e57af34877894591363f,usmle_sample_176,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,Provide palliative therapy only,D,D,0.5,True,D,0.5,True,D,0.5,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-25T13:35:18.577858,2026-01-25T13:40:00.733545,2026-01-25T13:40:25.322391,2026-01-25T13:41:20.674477,282.155687,24.588846,55.352086
69a1c68c04b01b54ac96d443,usmle_sample_176,default_agent,anthropic/claude-haiku-4.5,Provide palliative therapy only,D,D,0.89,True,D,0.98,True,D,0.98,True,False,True,False,False,0.08999999999999997,0.0,False,False,0,0,2026-03-28T02:13:44.446252,2026-03-28T02:21:33.832700,2026-03-28T02:21:48.036295,2026-03-28T02:23:59.173563,469.386448,14.203595,131.137268
65a30ffbe92ac510f8dee886,usmle_sample_177,default_agent,meta-llama/llama-3.1-8b-instruct,Penicillin prophylaxis,E,F,0.01,False,F,0.01,False,F,0.01,False,False,False,False,False,0.0,0.0,False,False,2,2,2025-12-10T21:28:24.807272,2025-12-10T21:31:04.457703,2025-12-10T21:32:20.286291,2025-12-10T21:32:43.785030,159.650431,75.828588,23.498739
6941984defc3cfda7e9cdf6f,usmle_sample_177,default_agent,meta-llama/llama-3.3-70b-instruct,Penicillin prophylaxis,E,E,0.5,True,E,0.97,True,E,0.97,True,False,True,False,False,0.47,0.0,False,False,0,0,2026-01-13T10:51:18.590890,2026-01-13T11:27:49.989463,2026-01-13T11:28:18.313508,2026-01-13T11:30:29.043266,2191.398573,28.324045,130.729758
69810122d82c67a45b417ac6,usmle_sample_177,default_agent,openai/gpt-5.1,Penicillin prophylaxis,E,E,0.63,True,E,0.72,True,E,0.72,True,False,True,False,False,0.08999999999999997,0.0,False,False,0,0,2026-02-23T23:42:00.124039,2026-02-23T23:49:49.632689,2026-02-23T23:50:17.748718,2026-02-23T23:51:23.962260,469.50865,28.116029,66.213542
695f8c5a7ab4bdf6a3521cd9,usmle_sample_178,default_agent,anthropic/claude-haiku-4.5,Levothyroxine therapy,B,D,0.34,False,B,1.0,True,B,1.0,True,True,True,False,False,0.6599999999999999,0.0,False,True,0,0,2026-03-28T16:44:45.609508,2026-03-28T16:48:52.445051,2026-03-28T16:49:46.442003,2026-03-28T16:50:15.279934,246.835543,53.996952,28.837931
69b0b8a2adb0a49e29de3cc1,usmle_sample_178,default_agent,openai/gpt-5.1,Levothyroxine therapy,B,D,0.21,False,B,0.61,True,B,0.61,True,True,True,False,False,0.4,0.0,False,True,4,4,2026-03-28T16:21:23.631039,2026-03-28T16:24:11.619162,2026-03-28T16:25:17.262471,2026-03-28T16:25:59.899060,167.988123,65.643309,42.636589
anonymous,usmle_sample_178,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Flora,B,D,0.5,False,D,0.5,False,D,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-01T02:05:25.091649,2025-12-01T02:08:30.198365,2025-12-01T02:08:36.673554,2025-12-01T02:08:42.481079,185.106716,6.475189,5.807525
663e40cb2b99c777c91d0827,usmle_sample_179,default_agent,meta-llama/llama-3.1-405b-instruct,CT scan of the abdomen,C,C,0.5,True,C,0.5,True,C,0.5,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-13T16:11:43.573538,2026-01-13T16:20:15.483150,2026-01-13T16:20:29.027038,2026-01-13T16:21:20.037154,511.909612,13.543888,51.010116
6667627ba6d0d6f7b08686ab,usmle_sample_179,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,CT scan of the abdomen,C,A,1.0,False,A,1.0,False,A,1.0,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-26T15:33:28.374019,2026-01-26T15:41:33.703603,2026-01-26T15:43:25.884959,2026-01-26T15:44:24.938113,485.329584,112.181356,59.053154
67f0158b01e9ac80ef1ff943,usmle_sample_179,default_agent,meta-llama/llama-3.1-8b-instruct,CT scan of the abdomen,C,C,0.74,True,C,0.74,True,C,0.74,True,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-10T23:07:44.960019,2025-12-10T23:12:13.163337,2025-12-10T23:12:22.194764,2025-12-10T23:13:04.510932,268.203318,9.031427,42.316168
693aef2b64b3ff6eb0ed3123,usmle_sample_179,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,CT scan of the abdomen,C,A,0.01,False,C,0.47,True,C,0.47,True,True,True,False,False,0.45999999999999996,0.0,False,True,0,0,2026-01-23T19:49:20.300638,2026-01-23T19:53:00.870616,2026-01-23T19:53:22.326882,2026-01-23T19:53:33.794113,220.569978,21.456266,11.467231
5a2111b5bf56cc000176feb5,usmle_sample_17,default_agent,meta-llama/llama-3.3-70b-instruct,Hair follicle,D,B,0.55,False,B,0.33,False,D,0.33,True,False,True,True,False,-0.22000000000000003,0.0,False,False,2,2,2026-01-13T13:49:53.050895,2026-01-13T13:50:26.269593,2026-01-13T13:51:41.533429,2026-01-13T13:52:24.562026,33.218698,75.263836,43.028597
6961ac969b5460210c65e228,usmle_sample_17,default_agent,deepseek/deepseek-chat-v3.1,Hair follicle,D,B,0.5,False,D,1.0,True,D,1.0,True,True,True,False,False,0.5,0.0,False,True,1,0,2026-01-13T16:34:47.780408,2026-01-13T16:39:45.333172,2026-01-13T16:40:24.137953,2026-01-13T16:41:52.596154,297.552764,38.804781,88.458201
anonymous,usmle_sample_17,default_agent,openai/gpt-5.1,Hair follicle,D,E,0.1,False,D,0.35,True,D,1.0,True,True,True,False,True,0.24999999999999997,0.65,False,True,0,0,2026-02-23T20:07:38.298986,2026-02-23T20:08:26.864591,2026-02-23T20:09:23.170924,2026-02-23T20:10:57.751594,48.565605,56.306333,94.58067
6660adc22e2da801df89f508,usmle_sample_180,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Transabdominal ultrasonography,E,E,0.5,True,E,0.5,True,E,0.5,True,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-23T01:29:48.198132,2026-01-23T01:52:50.670846,2026-01-23T01:53:35.129264,2026-01-23T01:55:52.791163,1382.472714,44.458418,137.661899
61128a785cde987fd0b18ac8,usmle_sample_181,default_agent,google/gemini-2.5-pro,"Inform the son that the decision is the patient's to make, regardless of the medical team's recommendation",A,E,0.7,False,D,0.45,False,D,0.45,False,True,True,False,False,-0.24999999999999994,0.0,False,False,0,0,2026-03-28T14:30:48.948192,2026-03-28T14:33:59.537052,2026-03-28T14:34:10.662588,2026-03-28T14:35:30.123307,190.58886,11.125536,79.460719
663e40cb2b99c777c91d0827,usmle_sample_181,default_agent,meta-llama/llama-3.1-405b-instruct,"Inform the son that the decision is the patient's to make, regardless of the medical team's recommendation",A,D,0.5,False,D,0.5,False,D,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-13T16:11:43.573538,2026-01-13T16:22:24.987470,2026-01-13T16:23:03.965322,2026-01-13T16:23:48.369280,641.413932,38.977852,44.403958
67b10c5dfc3a653912c55891,usmle_sample_181,default_agent,openai/gpt-5.1,"Inform the son that the decision is the patient's to make, regardless of the medical team's recommendation",A,E,0.5,False,A,0.71,True,A,0.71,True,True,True,False,False,0.20999999999999996,0.0,False,True,0,0,2026-02-23T21:50:28.102625,2026-02-23T21:51:34.228859,2026-02-23T21:52:10.404747,2026-02-23T21:53:10.649263,66.126234,36.175888,60.244516
69810122d82c67a45b417ac6,usmle_sample_182,default_agent,openai/gpt-5.1,Small vessel disease,C,B,0.34,False,B,0.57,False,B,0.57,False,False,True,False,False,0.22999999999999993,0.0,False,False,0,0,2026-02-23T23:42:00.124039,2026-02-23T23:52:26.815992,2026-02-23T23:53:46.277034,2026-02-23T23:55:14.702803,626.691953,79.461042,88.425769
69a1c68c04b01b54ac96d443,usmle_sample_182,default_agent,anthropic/claude-haiku-4.5,Small vessel disease,C,C,0.14,True,C,0.07,True,C,0.07,True,False,True,False,False,-0.07,0.0,False,False,0,0,2026-03-28T02:13:44.446252,2026-03-28T02:24:53.712848,2026-03-28T02:25:06.656234,2026-03-28T02:25:59.363924,669.266596,12.943386,52.70769
66eeda2bc7d6e9b92b4a81c0,usmle_sample_183,default_agent,anthropic/claude-haiku-4.5,Type of vaginal discharge,D,C,0.5,False,C,0.93,False,C,0.93,False,False,True,False,False,0.43000000000000005,0.0,False,False,0,0,2026-03-26T22:18:08.920472,2026-03-26T22:25:59.819749,2026-03-26T22:27:56.565875,2026-03-26T22:32:46.296187,470.899277,116.746126,289.730312
675d9cf5d9b26c34bbac262b,usmle_sample_183,default_agent,google/gemini-2.5-pro,Type of vaginal discharge,D,D,0.5,True,D,0.8,True,D,0.8,True,False,True,False,False,0.30000000000000004,0.0,False,False,4,4,2026-02-23T15:40:32.407711,2026-02-23T16:03:07.200874,2026-02-23T16:06:39.649891,2026-02-23T16:07:51.302346,1354.793163,212.449017,71.652455
5dcf7b49523df00ae9c4e07e,usmle_sample_185,default_agent,meta-llama/llama-3.1-8b-instruct,Coronary artery disease,C,E,0.63,False,E,0.63,False,C,0.63,True,False,False,True,False,0.0,0.0,False,False,0,0,2025-12-10T16:47:06.500806,2025-12-10T17:05:36.703824,2025-12-10T17:05:46.317485,2025-12-10T17:05:56.893529,1110.203018,9.613661,10.576044
673254169a08a9ab7fdbb888,usmle_sample_187,default_agent,allenai/Llama-3.1-Tulu-3-8B-SFT,Kaposi sarcoma,C,A,0.5,False,A,0.5,False,A,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-22T23:48:11.119283,2026-01-22T23:54:48.613565,2026-01-22T23:54:57.756986,2026-01-22T23:55:31.060866,397.494282,9.143421,33.30388
67dc8ad530b342275638eaa6,usmle_sample_187,default_agent,meta-llama/llama-3.1-8b-instruct,Kaposi sarcoma,C,B,0.0,False,C,0.0,True,C,0.0,True,True,False,False,False,0.0,0.0,False,True,0,0,2025-12-11T01:10:09.637495,2025-12-11T01:18:20.992825,2025-12-11T01:18:44.225928,2025-12-11T01:18:56.962246,491.35533,23.233103,12.736318
67f0158b01e9ac80ef1ff943,usmle_sample_187,default_agent,meta-llama/llama-3.1-8b-instruct,Kaposi sarcoma,C,B,0.5,False,B,0.75,False,B,0.75,False,False,True,False,False,0.25,0.0,False,False,0,0,2025-12-10T23:07:44.960019,2025-12-10T23:13:11.145598,2025-12-10T23:13:42.626668,2025-12-10T23:14:10.466385,326.185579,31.48107,27.839717
66aba95407d5b1630abb7bb0,usmle_sample_188,default_agent,deepseek/deepseek-chat-v3.1,Measurement of serum follicle-stimulating hormone concentration,A,E,0.68,False,D,0.68,False,D,0.68,False,True,False,False,False,0.0,0.0,False,False,0,0,2026-01-13T21:55:02.047282,2026-01-13T22:17:13.858429,2026-01-13T22:20:05.646005,2026-01-13T22:20:46.185784,1331.811147,171.787576,40.539779
69b0b8a2adb0a49e29de3cc1,usmle_sample_188,default_agent,openai/gpt-5.1,Measurement of serum follicle-stimulating hormone concentration,A,A,0.2,True,E,0.2,False,E,0.2,False,True,False,False,False,0.0,0.0,True,False,3,3,2026-03-28T16:21:23.631039,2026-03-28T16:26:53.904470,2026-03-28T16:28:20.159427,2026-03-28T16:29:21.484009,330.273431,86.254957,61.324582
panda,usmle_sample_188,default_agent,meta-llama/llama-3.1-8b-instruct,Measurement of serum follicle-stimulating hormone concentration,A,B,0.5,False,B,0.5,False,B,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2025-12-10T19:25:24.623559,2025-12-10T19:27:45.723965,2025-12-10T19:27:48.128031,2025-12-10T19:28:10.666676,141.100406,2.404066,22.538645
23458910,usmle_sample_189,default_agent,meta-llama/llama-3.1-405b-instruct,Report the physician to the clinic administrator and conduct the remainder of the clinic hours without him,E,C,0.5,False,C,0.5,False,C,0.5,False,False,False,False,False,0.0,0.0,False,False,0,0,2026-01-20T18:49:12.950068,2026-01-20T18:50:00.982522,2026-01-20T18:50:06.173580,2026-01-20T18:50:13.233905,48.032454,5.191058,7.060325
5a8e54c9f49c9a0001f3dc3f,usmle_sample_189,default_agent,allenai/Llama-3.1-Tulu-3-8B-DPO,Report the physician to the clinic administrator and conduct the remainder of the clinic hours without him,E,E,0.34,True,E,0.38,True,E,0.38,True,False,True,False,False,0.03999999999999998,0.0,False,False,0,0,2026-01-25T20:17:22.026108,2026-01-25T20:19:50.181884,2026-01-25T20:20:23.740470,2026-01-25T20:21:12.501539,148.155776,33.558586,48.761069
